Site Id,Site Name,Slot Id,Port Id,Status,Company ID,Mnemonic,CLEI Code,Part No,Software Part No,Factory ID,Serial No,Date ID,Manufactured Date,Customer Field,License Points Consumed,Licensed Product,Alarm Status,Aggregated Alarm Status
10.1.224.97,JD2-31,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1928N02DE     ,0,190714,                                              ,2,UBT-80,N/A,N/A
10.1.224.98,JED0024,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG192390372     ,0,190628,----------------------------------------------,0,None,N/A,N/A
10.1.224.98,JED0024,6,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1945N02JB     ,0,191109,                                              ,2,UBT-80,N/A,N/A
10.1.224.98,JED0024,5,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1945N02FB     ,0,191108,                                              ,2,UBT-80,N/A,N/A
10.1.224.98,JED0024,3,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010FAAA01,SH  ,SH1919N00GM     ,0,190510,                                              ,2,UBT-80,N/A,N/A
10.1.224.98,JED0024,4,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010FAAA01,SH  ,SH1919N00LA     ,0,190507,                                              ,2,UBT-80,N/A,N/A
10.1.224.99,JED2050,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191990132     ,0,190605,----------------------------------------------,0,None,N/A,N/A
10.1.224.99,JED2050,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1945N02WU     ,0,191110,                                              ,2,UBT-80,N/A,N/A
10.1.224.99,JED2050,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1945N02M9     ,0,191109,                                              ,2,UBT-80,N/A,N/A
10.1.225.1,JED0238-7,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191891455     ,0,190430,----------------------------------------------,0,None,N/A,N/A
10.1.225.1,JED0238-7,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH2009N022R     ,0,200229,                                              ,2,UBT-80,N/A,N/A
10.1.225.1,JED0238-7,4,5,Available,NOK ,UBT-80  ,----------,3DB29185AAAB01,3DB17010FAAA01,SH  ,SH1910N01JU     ,0,190329,                                              ,2,UBT-80,N/A,N/A
10.1.225.113,JED0014_01,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG192390007     ,0,190615,----------------------------------------------,0,None,N/A,N/A
10.1.225.113,JED0014_01,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KFAA03,SH  ,SH1950N015G     ,0,230313,                                              ,2,UBT-80,N/A,N/A
10.1.225.113,JED0014_01,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1929N0098     ,0,190715,                                              ,2,UBT-80,N/A,N/A
10.1.225.114,JED0196,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994324     ,0,191007,----------------------------------------------,0,None,N/A,N/A
10.1.225.114,JED0196,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1916N00VR     ,0,190424,                                              ,2,UBT-80,N/A,N/A
10.1.225.114,JED0196,5,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH2022N01TF     ,0,200530,                                              ,2,UBT-80,N/A,N/A
10.1.225.114,JED0196,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1917N008K     ,0,190423,                                              ,2,UBT-80,N/A,N/A
10.1.225.114,JED0196,6,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KFAA03,SH  ,SH2020N003M     ,0,230411,                                              ,2,UBT-80,N/A,N/A
10.1.225.115,JED2010_01,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG191390072     ,0,190426,----------------------------------------------,0,None,N/A,N/A
10.1.225.115,JED2010_01,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH2005N017W     ,0,200130,                                              ,2,UBT-80,N/A,N/A
10.1.225.115,JED2010_01,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB04,3DB17010KLAA02,SH  ,SH2004N009M     ,0,240305,                                              ,2,UBT-80,N/A,N/A
10.1.225.116,JED2010_02,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994728     ,0,190927,----------------------------------------------,0,None,N/A,N/A
10.1.225.116,JED2010_02,4,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010FAAA01,SH  ,SH1911N0270     ,0,190317,                                              ,2,UBT-80,N/A,N/A
10.1.225.116,JED2010_02,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KDAA01,TH  ,TH2025Q05AJ     ,0,200621,                                              ,2,UBT-80,N/A,N/A
10.1.225.117,JED2812,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191891766     ,0,190528,----------------------------------------------,0,None,N/A,N/A
10.1.225.117,JED2812,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1928N025J     ,0,190714,                                              ,2,UBT-80,N/A,N/A
10.1.225.117,JED2812,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1934N01U6     ,0,190826,                                              ,2,UBT-80,N/A,N/A
10.1.225.129,JED0014_02,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG191290555     ,0,190420,----------------------------------------------,0,None,N/A,N/A
10.1.225.129,JED0014_02,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1947N03CK     ,0,191124,                                              ,2,UBT-80,N/A,N/A
10.1.225.129,JED0014_02,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH2023N00B6     ,0,200603,                                              ,2,UBT-80,N/A,N/A
10.1.225.130,JED0545,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191892023     ,0,190528,----------------------------------------------,0,None,N/A,N/A
10.1.225.130,JED0545,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1926N015L     ,0,190625,                                              ,2,UBT-80,N/A,N/A
10.1.225.130,JED0545,6,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1925N02C5     ,0,190621,                                              ,2,UBT-80,N/A,N/A
10.1.225.130,JED0545,5,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1920N02EC     ,0,190518,                                              ,2,UBT-80,N/A,N/A
10.1.225.130,JED0545,3,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KEAA01,SH  ,SH1950N02T1     ,0,210722,                                              ,2,UBT-80,N/A,N/A
10.1.225.131,JED0946,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG191390091     ,0,190426,----------------------------------------------,0,None,N/A,N/A
10.1.225.131,JED0946,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1928N02JT     ,0,190714,                                              ,2,UBT-80,N/A,N/A
10.1.225.131,JED0946,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KFAA03,SH  ,TH2003Q05L9     ,0,230210,                                              ,2,UBT-80,N/A,N/A
10.1.225.132,JED0712,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC232493617     ,0,230703,----------------------------------------------,0,None,N/A,N/A
10.1.225.132,JED0712,3,1,Available,NOK ,UBT-80  ,----------,3DB29160AAAA01,3DB17010KLAA02,SH  ,SH2343N0FNY     ,0,231025,                                              ,2,UBT-80,N/A,N/A
10.1.225.132,JED0712,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q01AS     ,0,231101,                                              ,1,UBT-T,N/A,N/A
10.1.225.132,JED0712,7,3,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q0156     ,0,231027,                                              ,1,UBT-T,N/A,N/A
10.1.225.132,JED0712,4,1,Available,NOK ,UBT-80  ,----------,3DB29160AAAA01,3DB17010KLAA02,TH  ,TH2329Q03DE     ,0,230721,                                              ,2,UBT-80,N/A,N/A
10.1.225.132,JED0712,8,3,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q0101     ,0,231028,                                              ,1,UBT-T,N/A,N/A
10.1.225.133,JDMK2401,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC232493174     ,0,230630,----------------------------------------------,0,None,N/A,N/A
10.1.225.133,JDMK2401,8,3,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q0163     ,0,231027,                                              ,1,UBT-T,N/A,N/A
10.1.225.133,JDMK2401,7,3,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q010A     ,0,231028,                                              ,1,UBT-T,N/A,N/A
10.1.225.134,JED0545_02,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC234393807     ,0,231110,----------------------------------------------,0,None,N/A,N/A
10.1.225.134,JED0545_02,3,1,Available,NOK ,UBT-80  ,----------,3DB29150AAAA01,3DB17010KLAA02,SH  ,SH2346N0T6C     ,0,231115,                                              ,2,UBT-80,N/A,N/A
10.1.225.134,JED0545_02,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2344Q00F2     ,0,231102,                                              ,1,UBT-T,N/A,N/A
10.1.225.134,JED0545_02,4,1,Available,NOK ,UBT-80  ,----------,3DB29150AAAA01,3DB17010KLAA02,SH  ,SH2344N0H2F     ,0,231104,                                              ,2,UBT-80,N/A,N/A
10.1.225.145,JED0014_03,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG192390282     ,0,190626,----------------------------------------------,0,None,N/A,N/A
10.1.225.145,JED0014_03,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAA01,3DB17010FAAA01,SH  ,SH1817N02RT     ,0,180429,                                              ,2,UBT-80,N/A,N/A
10.1.225.145,JED0014_03,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1943N028A     ,0,191027,                                              ,2,UBT-80,N/A,N/A
10.1.225.146,JED0607,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191490982     ,0,190416,----------------------------------------------,0,None,N/A,N/A
10.1.225.146,JED0607,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1937N00P5     ,0,190910,                                              ,2,UBT-80,N/A,N/A
10.1.225.146,JED0607,5,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1937N00P3     ,0,190910,                                              ,2,UBT-80,N/A,N/A
10.1.225.146,JED0607,6,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1937N00JM     ,0,190910,                                              ,2,UBT-80,N/A,N/A
10.1.225.146,JED0607,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1936N00VY     ,0,190910,                                              ,2,UBT-80,N/A,N/A
10.1.225.147,JED0690,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG192790360     ,0,190723,----------------------------------------------,0,None,N/A,N/A
10.1.225.147,JED0690,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1934N01FL     ,0,190909,                                              ,2,UBT-80,N/A,N/A
10.1.225.147,JED0690,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1937N00JW     ,0,190910,                                              ,2,UBT-80,N/A,N/A
10.1.225.193,JED0723_13,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC234592640     ,0,231123,----------------------------------------------,0,None,N/A,N/A
10.1.225.193,JED0723_13,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAE06,3DB17010KLAA02,SH  ,SH2417N0500     ,0,240425,                                              ,1,UBT-T,N/A,N/A
10.1.225.193,JED0723_13,4,1,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2245Q022G     ,0,221112,                                              ,2,UBT-80,N/A,N/A
10.1.225.193,JED0723_13,3,1,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2245Q0203     ,0,221115,                                              ,2,UBT-80,N/A,N/A
10.1.225.194,JED2295_01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC234592650     ,0,231123,----------------------------------------------,0,None,N/A,N/A
10.1.225.194,JED2295_01,5,1,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2246Q01W6     ,0,221119,                                              ,2,UBT-80,N/A,N/A
10.1.225.194,JED2295_01,6,1,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2242Q017C     ,0,221021,                                              ,2,UBT-80,N/A,N/A
10.1.225.194,JED2295_01,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAE06,3DB17010KLAA02,SH  ,SH2416N040A     ,0,240425,                                              ,1,UBT-T,N/A,N/A
10.1.225.194,JED2295_01,4,1,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2246Q01RH     ,0,221125,                                              ,2,UBT-80,N/A,N/A
10.1.225.194,JED2295_01,3,1,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2246Q01W3     ,0,221119,                                              ,2,UBT-80,N/A,N/A
10.1.225.194,JED2295_01,6,2,Available,NOK ,UBT-T   ,----------,3DB29223ABAD05,3DB17010KLAA02,TH  ,TH2345Q01AJ     ,0,231117,                                              ,1,UBT-T,N/A,N/A
10.1.225.195,JED2480_01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC234592641     ,0,231123,----------------------------------------------,0,None,N/A,N/A
10.1.225.195,JED2480_01,4,2,Available,NOK ,UBT-T   ,----------,3DB29223ABAD05,3DB17010KLAA02,TH  ,TH2345Q01B4     ,0,231118,                                              ,1,UBT-T,N/A,N/A
10.1.225.195,JED2480_01,4,1,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2240Q01Y1     ,0,221008,                                              ,2,UBT-80,N/A,N/A
10.1.225.195,JED2480_01,3,1,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2245Q01W0     ,0,221114,                                              ,2,UBT-80,N/A,N/A
10.1.225.2,JED0057_08,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994425     ,0,191016,----------------------------------------------,0,None,N/A,N/A
10.1.225.2,JED0057_08,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH2002N0221     ,0,200110,                                              ,2,UBT-80,N/A,N/A
10.1.225.2,JED0057_08,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1842N02BC     ,0,181025,                                              ,2,UBT-80,N/A,N/A
10.1.225.209,JDJZ0761-12,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC232493202     ,0,230630,----------------------------------------------,0,None,N/A,N/A
10.1.225.209,JDJZ0761-12,4,5,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2236Q00Y3     ,0,220909,                                              ,2,UBT-80,N/A,N/A
10.1.225.209,JDJZ0761-12,3,5,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2236Q00TL     ,0,220909,                                              ,2,UBT-80,N/A,N/A
10.1.225.210,JED2169,0,0,Available,NOK ,MSS-XE  ,CRMBA00ARA,3DB19633AAAA01,--------------,TH  ,TH2325Q014F     ,0,230627,----------------------------------------------,0,None,N/A,N/A
10.1.225.210,JED2169,1,4,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2236Q00MV     ,0,220910,                                              ,2,UBT-80,N/A,N/A
10.1.225.210,JED2169,1,3,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2236Q00MU     ,0,220910,                                              ,2,UBT-80,N/A,N/A
10.1.225.225,RAB0473,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC232493349     ,0,230628,----------------------------------------------,0,None,N/A,N/A
10.1.225.225,RAB0473,3,1,Available,NOK ,UBT-T XP,DRMRA10CRA,3DB31211AAAA01,3DB17010KLAA02,SH  ,SH2405N00CV     ,0,240130,                                              ,2,UBT-T XP,N/A,N/A
10.1.225.225,RAB0473,4,2,Available,NOK ,UBT-T XP,DRMRA10CRA,3DB31211AAAA01,3DB17010KLAA02,SH  ,SH2406N01GA     ,0,240208,                                              ,2,UBT-T XP,N/A,N/A
10.1.225.225,RAB0473,3,2,Available,NOK ,UBT-T XP,DRMRA10CRA,3DB31211AAAA01,3DB17010KLAA02,SH  ,SH2345N0SS3     ,0,231113,                                              ,2,UBT-T XP,N/A,N/A
10.1.225.225,RAB0473,4,1,Available,NOK ,UBT-T XP,DRMRA10CRA,3DB31211AAAA01,3DB17010KLAA02,SH  ,SH2347N110W     ,0,231120,                                              ,2,UBT-T XP,N/A,N/A
10.1.225.226,RAB0366_01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC232493321     ,0,230628,----------------------------------------------,0,None,N/A,N/A
10.1.225.226,RAB0366_01,4,2,Available,NOK ,UBT-T XP,DRMRA10CRA,3DB31211AAAA01,3DB17010KLAA02,SH  ,SH2346N10WV     ,0,231120,                                              ,2,UBT-T XP,N/A,N/A
10.1.225.226,RAB0366_01,3,2,Available,NOK ,UBT-T XP,DRMRA10CRA,3DB31211AAAA01,3DB17010KLAA02,SH  ,SH2345N0SKV     ,0,231113,                                              ,2,UBT-T XP,N/A,N/A
10.1.225.226,RAB0366_01,4,1,Available,NOK ,UBT-T XP,DRMRA10CRA,3DB31211AAAA01,3DB17010KLAA02,SH  ,SH2406N00Y1     ,0,240207,                                              ,2,UBT-T XP,N/A,N/A
10.1.225.226,RAB0366_01,3,1,Available,NOK ,UBT-T XP,DRMRA10CRA,3DB31211AAAA01,3DB17010KLAA02,SH  ,SH2346N0SZ5     ,0,231114,                                              ,2,UBT-T XP,N/A,N/A
10.1.225.241,JIZ0025_09,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC231694739     ,0,230427,----------------------------------------------,0,None,N/A,N/A
10.1.225.241,JIZ0025_09,3,1,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2203Q00D3     ,0,220123,                                              ,2,UBT-80,N/A,N/A
10.1.225.241,JIZ0025_09,4,1,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2203Q00DV     ,0,220121,                                              ,2,UBT-80,N/A,N/A
10.1.225.241,JIZ0025_09,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KFAA03,SH  ,SH2326N03BG     ,0,230711,                                              ,1,UBT-T,N/A,N/A
10.1.225.242,JIZ0170,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC231694743     ,0,230427,----------------------------------------------,0,None,N/A,N/A
10.1.225.242,JIZ0170,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KFAA03,SH  ,SH2331N08MR     ,0,230809,                                              ,1,UBT-T,N/A,N/A
10.1.225.242,JIZ0170,6,2,Available,NOK ,UBT-T   ,----------,3DB29223ABAD05,3DB17010KFAA03,TH  ,TH2337Q00AC     ,0,230914,                                              ,1,UBT-T,N/A,N/A
10.1.225.242,JIZ0170,5,1,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2241Q008M     ,0,221018,                                              ,2,UBT-80,N/A,N/A
10.1.225.242,JIZ0170,6,1,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2241Q00CF     ,0,221013,                                              ,2,UBT-80,N/A,N/A
